65, 0.5305884412454404
8, 0.49530191505992704
32, 0.6048479025534133
44, 0.5618302989838457
237, 0.5027337643303804
67, 0.517288056930693
269, 0.5037311913757165
48, 0.6174724791558103
291, 0.5057891479937467
70, 0.509734073736321
71, 0.5084984855393434
15, 0.52841038626889
5, 0.4809756057842626
300, 0.49912674244398125
26, 0.5650078165711307
105, 0.5035194925742574
270, 0.5030431702709744
252, 0.5024915320479416
262, 0.5017302305888484
0, 0.49590240685252734
241, 0.5044354970036478
7, 0.4929549081552892
225, 0.5035011724856696
261, 0.5021821261073476
68, 0.5272317939030745
104, 0.5035276348358521
228, 0.5034543544815008
293, 0.5059967756644086
59, 0.5497817873892652
73, 0.5088547094841063
247, 0.5045108129233976
13, 0.512138076472121
286, 0.5060598781917666
232, 0.503085917144346
46, 0.5650851680562793
285, 0.5061229807191245
11, 0.51045669945284
288, 0.5055835558884836
25, 0.5861023807972903
47, 0.6000602527357999
280, 0.5041769801980198
102, 0.5054003550026055
72, 0.5094002410109432
34, 0.6566530419489317
294, 0.504067059666493
22, 0.5726676491662324
91, 0.5216848781917666
282, 0.5041993714174049
35, 0.6554418805367379
57, 0.5864362135226681
38, 0.6397313867899947
17, 0.5144647277227723
233, 0.5011785923658155
278, 0.5039958148775404
64, 0.5284287063574779
106, 0.502931214174049
305, 0.5018930758207399
94, 0.5201032438770192
79, 0.522146951537259
242, 0.5041159132360604
51, 0.7027321358780615
250, 0.5021373436685774
99, 0.5071041232412715
276, 0.5036375553673789
16, 0.518240701537259
107, 0.5017994398124023
303, 0.5007307679781136
84, 0.503820756253257
54, 0.6999658025013028
231, 0.5022777976810839
295, 0.5009343245179781
50, 0.6964890568004168
40, 0.5996246417404898
283, 0.5071550123762376
249, 0.5022167307191245
41, 0.5829859301719645
260, 0.5022696554194893
78, 0.5003501172485669
62, 0.5448048299895779
63, 0.5300327318916103
60, 0.5488413561750912
301, 0.5017139460656592
257, 0.5021129168837937
243, 0.5037657959874935
296, 0.5042665450755602
97, 0.5096587578165711
19, 0.5569571554194893
21, 0.5850337089630016
299, 0.5001323117509119
264, 0.5023022244658676
86, 0.5042645095101616
83, 0.5037617248566962
96, 0.521670629233976
287, 0.5065830184992184
28, 0.5750146560708702
297, 0.5023531136008338
271, 0.50390625
95, 0.5109228439291298
245, 0.5035174570088587
61, 0.5451814095883273
234, 0.5034808168316832
43, 0.5724396658415841
87, 0.5012824062011464
74, 0.5083539603960396
229, 0.5018747557321521
30, 0.5844311816050026
37, 0.6564901967170401
2, 0.5007450169359041
239, 0.5027337643303804
52, 0.7022802403595623
24, 0.5865400273579989
49, 0.6548230686555497
272, 0.5039958148775404
253, 0.5034217854351225
281, 0.5024630341323606
89, 0.4938953393694633
256, 0.5033912519541428
12, 0.5121116141219385
101, 0.5031551263678999
227, 0.5007368746743095
4, 0.4827831878582595
66, 0.527533057582074
75, 0.5101086177696718
251, 0.5022900110734758
20, 0.5914966291036998
90, 0.504881285825951
56, 0.5983971958051069
76, 0.5007959060708702
100, 0.5048405745179781
80, 0.5089300254038561
279, 0.5035194925742574
290, 0.5047896853830119
268, 0.5043927501302762
274, 0.503281331422616
263, 0.5022167307191245
265, 0.5017302305888484
235, 0.501606061099531
27, 0.5683461438249088
98, 0.5119691245440333
85, 0.5035846306670141
275, 0.5038227918186555
236, 0.5007735148514851
302, 0.502047778791037
10, 0.5182630927566441
277, 0.5030513125325691
81, 0.5092109334288693
39, 0.6204199778530485
103, 0.5035133858780615
273, 0.5032955803804064
6, 0.4788362265502866
18, 0.5570080445544554
92, 0.5096485799895779
238, 0.5059682777488275
255, 0.5011826634966128
45, 0.564995603178739
267, 0.5011277032308494
9, 0.5305416232412715
77, 0.5006045629233976
304, 0.5017892619854091
284, 0.5051133402813965
31, 0.5830144280875456
298, 0.5018991825169359
246, 0.5022777976810839
88, 0.5015857054455446
14, 0.5052639721208964
53, 0.7029519769411151
266, 0.5017485506774362
58, 0.5694534914017717
33, 0.6372724237884315
240, 0.5015409230067743
244, 0.505386106044815
259, 0.5025933103178739
23, 0.5881175905419489
226, 0.5034747101354873
93, 0.5113889884054195
29, 0.5802114545336112
3, 0.4898730621417405
69, 0.5110205510682647
254, 0.50264419945284
292, 0.5052354742053152
82, 0.5104668772798332
258, 0.5023266512506513
36, 0.6434666492965087
55, 0.6408244854090672
42, 0.5802786281917666
1, 0.49145469645648776
230, 0.5027134086763939
289, 0.5049688151380928
248, 0.5025424211829078
